,Ingredients,Cuisine
2019,"['red', 'onion', 'peeled', 'halved', 'sliced', 'half', 'moon', 'lime', 'juice', 'mayonnaise', 'gochujang', 'paste', 'hot', 'sauce', 'taste', 'x', 'tin', 'sweetcorn', 'drained', 'fresh', 'red', 'chilli', 'finely', 'diced', 'de', 'seed', 'like', 'much', 'heat', 'fresh', 'coriander', 'salt', 'taste', 'skinless', 'fillet', 'firm', 'white', 'fish', 'hake', 'haddock', 'total', 'thicker', 'loin', 'end', 'ground', 'cumin', 'paprika', 'sea', 'salt', 'flake', 'garlic', 'clove', 'peeled', 'finely', 'grated', 'minced', 'regular', 'olive', 'oil', 'soft', 'corn', 'tortilla', 'ripe', 'avocado', 'lime', 'juice', 'salad', 'leaf', 'choice', 'fresh', 'coriander', 'lime', 'cut', 'wedge']",2
2020,"['red', 'onion', 'finely', 'tomato', 'skin', 'seed', 'removed', 'finely', 'chilli', 'seed', 'removed', 'finely', 'sugar', 'lime', 'juice', 'fresh', 'coriander', 'pinch', 'salt', 'avocado', 'peeled', 'halved', 'stone', 'removed', 'green', 'chilli', 'seed', 'removed', 'lime', 'juice', 'spring', 'onion', 'fresh', 'coriander', 'vegetable', 'oil', 'salt', 'x', 'sea', 'bass', 'filleted', 'salt', 'freshly', 'ground', 'black', 'pepper', 'plain', 'flour', 'free', 'range', 'egg', 'water', 'sunflower', 'oil', 'deep', 'frying', 'soft', 'flour', 'tortilla', 'warmed', 'oven', 'microwave', 'iceberg', 'lettuce', 'finely', 'shredded', 'soured', 'cream']",2
2021,"['strong', 'white', 'flour', 'plus', 'extra', 'dusting', 'heaped', 'baking', 'powder', 'dried', 'thyme', 'salt', 'olive', 'oil', 'plus', 'extra', 'grilling', 'sun', 'blushed', 'tomato', 'drained', 'finely', 'optional', 'warm', 'milk', 'water', 'much', 'needed', 'butter', 'salt', 'bunch', 'fresh', 'coriander', 'finely']",2
2022,"['onion', 'roughly', 'green', 'serrano', 'jalape', 'chilli', 'stem', 'removed', 'halved', 'garlic', 'clove', 'finely', 'chicken', 'stock', 'water', 'tin', 'tomatillo', 'available', 'online', 'flaked', 'sea', 'salt', 'corn', 'sunflower', 'oil', 'plus', 'corn', 'tortilla', 'cut', 'triangle', 'free', 'range', 'egg', 'lancashire', 'cheese', 'feta', 'crumbled', 'shallot', 'thinly', 'sliced', 'roughly', 'fresh', 'coriander', 'soured', 'cream']",2
2023,"['chicken', 'leg', 'chicken', 'stock', 'cube', 'green', 'tomato', 'finely', 'habanero', 'chilli', 'finely', 'shallot', 'finely', 'garlic', 'clove', 'finely', 'lime', 'juice', 'finely', 'fresh', 'coriander', 'splash', 'tequila', 'salt', 'vegetable', 'oil', 'onion', 'finely', 'garlic', 'clove', 'finely', 'dried', 'oregano', 'dried', 'chipotle', 'chilli', 'soaked', 'warm', 'water', 'finely', 'cider', 'vinegar', 'dark', 'brown', 'soft', 'sugar', 'passata', 'salt', 'vegetable', 'oil', 'deep', 'frying', 'soft', 'tortilla', 'little', 'gem', 'shredded', 'soured', 'cream', 'smoked', 'paprika']",2
2024,"['green', 'chilli', 'plum', 'tomato', 'red', 'onion', 'diced', 'garlic', 'clove', 'ground', 'cumin', 'salt', 'freshly', 'ground', 'black', 'pepper']",2
2025,"['olive', 'oil', 'onion', 'finely', 'garlic', 'clove', 'finely', 'green', 'jalape', 'chilli', 'finely', 'thick', 'slice', 'stale', 'bread', 'crust', 'removed', 'finely', 'pinch', 'cayenne', 'pepper', 'roasted', 'skinned', 'hazelnut', 'litre', 'pint', 'chicken', 'stock', 'spinach', 'watercress', 'salt', 'freshly', 'ground', 'black', 'pepper', 'soft', 'tortilla', 'cut', 'strip', 'olive', 'oil', 'baby', 'corn', 'thinly', 'sliced', 'avocado', 'peeled', 'stoned', 'thinly', 'sliced', 'jalape', 'chilli', 'thinly', 'sliced', 'lime', 'juice', 'spring', 'onion', 'thinly', 'sliced', 'crumbled', 'cheddar', 'feta', 'soured', 'cream']",2
2026,"['ripe', 'tomato', 'seeded', 'diced', 'clove', 'garlic', 'peeled', 'crushed', 'onion', 'peeled', 'finely', 'fresh', 'green', 'chilli', 'de', 'seeded', 'finely', 'fresh', 'coriander', 'finely', 'ripe', 'avocado', 'peeled', 'stoned', 'lime', 'juice', 'clove', 'garlic', 'peeled', 'crushed', 'onion', 'peeled', 'finely', 'tomato', 'seeded', 'fresh', 'green', 'chilli', 'de', 'seeded', 'finely', 'fresh', 'coriander', 'finely', 'courgette', 'cut', 'four', 'slice', 'lengthways', 'red', 'pepper', 'seeded', 'cut', 'quarter', 'lengthways', 'yellow', 'pepper', 'seeded', 'cut', 'quarter', 'lengthways', 'packet', 'flour', 'tortilla', 'coriander', 'leaf', 'garnish', 'lime', 'cut', 'four', 'wedge', 'garnish']",2
2027,"['ripe', 'avocadoes', 'roughly', 'red', 'onion', 'finely', 'handful', 'coriander', 'finely', 'lime', 'juice', 'red', 'chilli', 'finely', 'optional']",2
2028,"['cider', 'vinegar', 'caster', 'sugar', 'fine', 'sea', 'salt', 'red', 'onion', 'thinly', 'sliced', 'plain', 'flour', 'plus', 'extra', 'kneading', 'rolling', 'heaped', 'fine', 'sea', 'salt', 'olive', 'oil', 'rapeseed', 'oil', 'red', 'onion', 'finely', 'red', 'pepper', 'seed', 'removed', 'diced', 'green', 'pepper', 'seed', 'removed', 'diced', 'garlic', 'clove', 'crushed', 'paprika', 'ground', 'cumin', 'pinch', 'dried', 'chilli', 'flake', 'dried', 'oregano', 'minced', 'beef', 'beef', 'stock', 'tomato', 'diced', 'red', 'onion', 'finely', 'green', 'chilli', 'preferable', 'jalape', 'serrano', 'finely', 'garlic', 'clove', 'finely', 'grated', 'lime', 'juice', 'bunch', 'fresh', 'coriander', 'finely', 'fine', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper', 'x', 'black', 'bean', 'drained', 'rinsed', 'olive', 'oil', 'red', 'onion', 'finely', 'garlic', 'clove', 'crushed', 'smoked', 'paprika', 'ground', 'cumin', 'hot', 'chilli', 'powder', 'lime', 'juice', 'runny', 'honey', 'flaked', 'sea', 'salt', 'plus', 'extra', 'taste', 'ripe', 'avocado', 'halved', 'stoned', 'peeled', 'roughly', 'mashed', 'tomato', 'finely', 'diced', 'red', 'onion', 'finely', 'green', 'chilli', 'preferable', 'jalape', 'finely', 'bunch', 'fresh', 'coriander', 'finely', 'lime', 'juice', 'pinch', 'salt', 'pinch', 'dried', 'chilli', 'flake', 'optional']",2
2029,"['vanilla', 'pod', 'split', 'seed', 'scraped', 'cinnamon', 'stick', 'litre', 'pint', 'milk', 'plain', 'chocolate', 'piece', 'sugar', 'taste', 'freshly', 'grated', 'nutmeg', 'dusting']",2
2030,"['chile', 'de', 'arbol', 'pepper', 'washed', 'stem', 'seed', 'removed', 'guajillo', 'chilli', 'washed', 'stem', 'seed', 'removed', 'garlic', 'clove', 'tomato', 'quartered', 'cider', 'vinegar', 'ground', 'cumin', 'allspice', 'berry', 'ground', 'good', 'pinch', 'ground', 'allspice', 'dried', 'oregano', 'salt', 'light', 'brown', 'sugar']",2
2031,"['cauliflower', 'olive', 'oil', 'salt', 'freshly', 'ground', 'black', 'pepper', 'rapeseed', 'oil', 'onion', 'peeled', 'weight', 'finely', 'garlic', 'clove', 'crushed', 'fat', 'beef', 'mince', 'tinned', 'tomato', 'level', 'tomato', 'pur', 'e', 'pinch', 'chilli', 'powder', 'drained', 'rinsed', 'tinned', 'red', 'kidney', 'bean']",2
2032,"['garlic', 'clove', 'finely', 'olive', 'oil', 'frying', 'ground', 'cinnamon', 'ground', 'cumin', 'chipotle', 'paste', 'red', 'chilli', 'finely', 'x', 'tin', 'black', 'bean', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper', 'cherry', 'tomato', 'red', 'chilli', 'deseeded', 'finely', 'sprig', 'fresh', 'coriander', 'leaf', 'picked', 'lime', 'juice', 'extra', 'virgin', 'olive', 'oil', 'taste', 'ripe', 'avocado', 'stone', 'removed', 'peeled', 'green', 'chilli', 'lime', 'juice', 'wheat', 'corn', 'tortilla', 'free', 'range', 'egg', 'fried', 'handful', 'grated', 'cheese', 'manchego', 'queso', 'fresco', 'bunch', 'breakfast', 'radish', 'cleaned', 'natural', 'sheep', 'coconut', 'milk', 'yoghurt', 'optional', 'coriander', 'sprig', 'sweet', 'chilli', 'sauce']",2
2033,"['beef', 'rib', 'flanken', 'cut', 'thickness', 'bunch', 'coriander', 'stalk', 'leaf', 'finely', 'lime', 'juice', 'banana', 'shallot', 'olive', 'oil', 'ground', 'cumin', 'ground', 'coriander', 'garlic', 'clove', 'jalape', 'chilli', 'corn', 'cob', 'husk', 'removed', 'tomatillo', 'green', 'tomato', 'finely', 'garlic', 'clove', 'finely', 'finely', 'coriander', 'white', 'wine', 'vinegar', 'pinch', 'sugar', 'pinch', 'salt', 'ripe', 'avocado', 'flesh', 'green', 'chilli', 'finely', 'red', 'onion', 'finely', 'lime', 'juice', 'taste', 'coriander', 'corn', 'tortilla', 'vegetable', 'oil']",2
2034,"['lamb', 'neck', 'fillet', 'sliced', 'romero', 'pepper', 'sliced', 'clove', 'garlic', 'sliced', 'chilli', 'flake', 'ground', 'coriander', 'vegetable', 'stock', 'tabasco', 'sauce', 'butter', 'brown', 'sugar', 'packet', 'baby', 'leek', 'red', 'wine', 'vinegar', 'dark', 'chocolate', 'grated', 'greek', 'yoghurt']",2
2035,"['sherry', 'vinegar', 'prune', 'sherry', 'panko', 'breadcrumb', 'bunch', 'fresh', 'flatleaf', 'parsley', 'grated', 'lemon', 'zest', 'salt', 'taste', 'garlic', 'clove', 'crushed', 'rapeseed', 'oil', 'onion', 'roughly', 'carrot', 'roughly', 'stick', 'celery', 'roughly', 'leek', 'roughly', 'garlic', 'clove', 'fresh', 'thyme', 'white', 'wine', 'madeira', 'litre', 'pint', 'chicken', 'stock', 'cardamom', 'pod', 'star', 'anise', 'orange', 'zest', 'apple', 'cored', 'blended', 'pur', 'e', 'tomato', 'juice', 'pork', 'shoulder', 'pork', 'belly', 'green', 'chilli', 'finely', 'bunch', 'coriander', 'banana', 'shallot', 'finely', 'malt', 'vinegar', 'taste', 'salt', 'freshly', 'ground', 'black', 'pepper', 'free', 'range', 'egg', 'white', 'lightly', 'beaten', 'panko', 'breadcrumb', 'olive', 'oil', 'english', 'mustard', 'head', 'cauliflower', 'grated', 'sesame', 'seed', 'toasted', 'salt', 'taste', 'head', 'cauliflower', 'cut', 'floret', 'milk', 'salt', 'taste', 'double', 'cream', 'lemon', 'juice', 'baby', 'cress', 'herb', 'parsley', 'coriander', 'pork', 'scratching']",2
2036,"['fresh', 'orange', 'juice', 'orange', 'juice', 'fresh', 'lime', 'juice', 'lime', 'juice', 'red', 'onion', 'halved', 'thinly', 'sliced', 'habanero', 'chilli', 'deseeded', 'finely', 'dried', 'mexican', 'oregano', 'oregano', 'salt', 'ground', 'coriander', 'ground', 'cumin', 'black', 'peppercorn', 'allspice', 'berry', 'annatto', 'seed', 'clove', 'garlic', 'clove', 'crushed', 'pinch', 'chipotle', 'powder', 'dried', 'oregano', 'fresh', 'orange', 'juice', 'orange', 'juice', 'cider', 'vinegar', 'olive', 'oil', 'white', 'fish', 'fillet', 'cod', 'hake', 'bass', 'banana', 'leaf', 'optional', 'sea', 'salt', 'red', 'onion', 'finely', 'green', 'chilli', 'finely', 'finely', 'piquillo', 'roasted', 'red', 'pepper', 'olive', 'oil', 'lime', 'juice', 'cayenne', 'pepper', 'salt', 'freshly', 'ground', 'black', 'pepper', 'sweet', 'potato', 'peeled', 'thinly', 'sliced', 'corn', 'tortilla', 'cut', 'wide', 'strip', 'olive', 'oil', 'yellow', 'pepper', 'finely', 'avocadoes', 'peeled', 'stoned', 'sliced', 'cherry', 'tomato', 'halved', 'feta', 'goat', 'cheese', 'crumbled', 'bunch', 'watercress', 'coriander', 'mint']",2
2037,"['whole', 'bass', 'gutted', 'butterflied', 'handful', 'coriander', 'handful', 'chive', 'garlic', 'clove', 'roughly', 'olive', 'oil', 'salt', 'lime', 'juice', 'green', 'serrano', 'chilli', 'roughly', 'dried', 'guajillo', 'chilli', 'stem', 'seed', 'removed', 'ancho', 'chilli', 'stem', 'seed', 'removed', 'tomato', 'olive', 'oil', 'onion', 'roughly', 'garlic', 'clove', 'roughly', 'dried', 'oregano', 'ground', 'cumin', 'salt', 'lard', 'onion', 'finely', 'garlic', 'clove', 'finely', 'green', 'jalape', 'serrano', 'chilli', 'finely', 'cooked', 'black', 'pinto', 'bean', 'dried', 'epazote', 'optional', 'oregano', 'salt', 'soured', 'cream', 'mayonnaise', 'salsa', 'verde', 'reserved', 'lime', 'juice']",2
2038,"['ripe', 'avocado', 'peeled', 'stone', 'removed', 'garlic', 'clove', 'peeled', 'finely', 'onion', 'peeled', 'finely', 'red', 'chilli', 'seed', 'removed', 'finely', 'lime', 'juice', 'salt', 'freshly', 'ground', 'black', 'pepper', 'ripe', 'tomato', 'onion', 'peeled', 'finely', 'handful', 'fresh', 'coriander', 'vegetable', 'oil', 'lard', 'onion', 'peeled', 'finely', 'rump', 'steak', 'garlic', 'clove', 'peeled', 'finely', 'red', 'green', 'chilli', 'seed', 'removed', 'finely', 'dash', 'worcestershire', 'sauce', 'dash', 'tabasco', 'sauce', 'pinch', 'cayenne', 'pepper', 'handful', 'fresh', 'coriander', 'ready', 'made', 'soft', 'flour', 'tortilla', 'warmed', 'briefly', 'hot', 'dry', 'pan', 'little', 'gem', 'lettuce', 'finely', 'sliced', 'rice', 'cooked', 'according', 'packet', 'instruction', 'drained', 'cheddar', 'cheese', 'grated', 'soured', 'cream']",2
2039,"['olive', 'oil', 'onion', 'beef', 'mince', 'mild', 'red', 'chilli', 'deseeded', 'finely', 'red', 'pepper', 'deseeded', 'diced', 'garlic', 'clove', 'crushed', 'ground', 'cumin', 'ground', 'coriander', 'tomato', 'pur', 'e', 'mango', 'chutney', 'x', 'tin', 'tomato', 'bunch', 'fresh', 'coriander', 'salt', 'freshly', 'ground', 'black', 'pepper', 'tortilla', 'wrap', 'full', 'fat', 'mascarpone', 'mozzarella', 'grated', 'cheddar']",2
2040,"['onion', 'garlic', 'clove', 'mushroom', 'optional', 'x', 'tomato', 'x', 'red', 'kidney', 'bean', 'minced', 'beef', 'beef', 'stock', 'cube', 'chilli', 'powder', 'spoon', 'chilli', 'flake', 'black', 'pepper', 'optional', 'mug', 'long', 'grain', 'basmati', 'rice']",2
2041,"['olive', 'oil', 'onion', 'finely', 'beef', 'mince', 'hot', 'smoked', 'paprika', 'ground', 'cumin', 'chilli', 'powder', 'tin', 'black', 'bean', 'drained', 'lightly', 'salted', 'corn', 'tortilla', 'chip', 'cheddar', 'grated', 'cherry', 'tomato', 'quartered', 'salt', 'freshly', 'ground', 'black', 'pepper', 'spring', 'onion', 'finely', 'coriander', 'optional', 'sliced', 'chilli', 'optional', 'lime', 'wedge', 'soured', 'cream']",2
2042,"['onion', 'garlic', 'clove', 'olive', 'oil', 'minced', 'beef', 'packet', 'chilli', 'seasoning', 'mix', 'beef', 'stock', 'stock', 'cube', 'tomato', 'pur', 'e', 'tin', 'tomato', 'tomato', 'ketchup', 'tin', 'kidney', 'bean', 'drained', 'rinsed', 'salt', 'pepper', 'brown', 'white', 'rice']",2
2043,"['salt', 'freshly', 'ground', 'black', 'pepper', 'ground', 'cumin', 'onion', 'peeled', 'halved', 'garlic', 'clove', 'peeled', 'bashed', 'red', 'chilli', 'finely', 'green', 'chilli', 'finely', 'bay', 'leaf', 'dried', 'oregano', 'fresh', 'lime', 'juice', 'rapeseed', 'oil', 'blood', 'orange', 'juiced', 'empty', 'half', 'reserved', 'boneless', 'boston', 'butt', 'pork', 'shoulder', 'fat', 'trimmed', 'heritage', 'tomato', 'finely', 'jalape', 'chilli', 'finely', 'tomato', 'finely', 'red', 'onion', 'finely', 'bunch', 'fresh', 'coriander', 'finely', 'lime', 'juice', 'molasses', 'finely', 'flatleaf', 'parsley', 'finely', 'mint', 'pinch', 'salt', 'white', 'sweet', 'potato', 'peeled', 'cut', 'chip']",2
2044,"['olive', 'oil', 'red', 'onion', 'thinly', 'sliced', 'red', 'pepper', 'thinly', 'sliced', 'garlic', 'clove', 'finely', 'leftover', 'cooked', 'pork', 'thinly', 'sliced', 'ground', 'cumin', 'ground', 'coriander', 'chilli', 'powder', 'add', 'enjoy', 'spicy', 'food', 'tomato', 'roughly', 'soft', 'wholemeal', 'wrap', 'soured', 'cream', 'head', 'iceberg', 'lettuce', 'finely', 'shredded', 'cucumber', 'thinly', 'sliced', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper']",2
2045,"['cucumber', 'peeled', 'sushi', 'grade', 'carabinero', 'prawn', 'peeled', 'halved', 'de', 'veined', 'head', 'reserved', 'red', 'chilli', 'guajillo', 'chilli', 'toasted', 'garlic', 'clove', 'hot', 'sauce', 'worcestershire', 'sauce', 'olive', 'oil', 'lime', 'juice', 'salt', 'red', 'onion', 'thinly', 'sliced', 'lime', 'juice', 'mexican', 'oregano', 'butter', 'pearl', 'barley', 'avocado', 'peeled', 'stone', 'removed', 'diced', 'finely', 'fresh', 'coriander', 'finely', 'fresh', 'dill']",2
2046,"['soft', 'taco', 'shell', 'vegetable', 'oil', 'onion', 'finely', 'red', 'chilli', 'finely', 'cascabel', 'chiilies', 'finely', 'ancho', 'chilli', 'finely', 'garlic', 'clove', 'finely', 'tin', 'sweetcorn', 'drained', 'tomato', 'deseeded', 'roughly', 'salt', 'freshly', 'ground', 'black', 'pepper', 'chicken', 'breast', 'cr', 'fra', 'che', 'free', 'range', 'egg', 'beaten', 'raw', 'prawn', 'peeled', 'bag', 'corn', 'chip', 'vegetable', 'oil', 'green', 'cabbage', 'finely', 'shredded', 'olive', 'oil', 'freshly', 'ground', 'black', 'pepper', 'ripe', 'mango', 'diced', 'red', 'chilli', 'diced', 'lime', 'juice', 'handful', 'fresh', 'coriander', 'leaf', 'handful', 'fresh', 'mint', 'leaf', 'splash', 'extra', 'virgin', 'olive', 'oil', 'ripe', 'avocado', 'lemon', 'juice', 'lime', 'juice', 'drop', 'tabasco', 'salt', 'freshly', 'ground', 'black', 'pepper']",2
2047,"['light', 'chicken', 'stock', 'poach', 'chicken', 'whole', 'chicken', 'sunflower', 'rapeseed', 'oil', 'onion', 'peeled', 'finely', 'clove', 'garlic', 'peeled', 'crushed', 'litre', 'pt', 'passata', 'tequila', 'caster', 'sugar', 'pinch', 'salt', 'fresh', 'poblano', 'chilli', 'seed', 'removed', 'sliced', 'alternatively', 'use', 'green', 'pepper', 'baby', 'courgette', 'finely', 'sliced', 'soft', 'corn', 'tortilla', 'one', 'available', 'courgette', 'flower', 'torn', 'half', 'cheddar', 'grated', 'double', 'cream', 'courgette', 'flower', 'plain', 'flour', 'sparkling', 'water', 'salt']",2
2048,"['sunflower', 'oil', 'plus', 'extra', 'greasing', 'frozen', 'onion', 'onion', 'peeled', 'roughly', 'mixed', 'frozen', 'pepper', 'yellow', 'pepper', 'de', 'seeded', 'sliced', 'x', 'tin', 'tomato', 'x', 'tin', 'red', 'kidney', 'bean', 'chilli', 'sauce', 'freshly', 'squeezed', 'lime', 'lemon', 'juice', 'heaped', 'fresh', 'coriander', 'plus', 'extra', 'garnish', 'x', 'ready', 'made', 'flour', 'tortilla', 'mature', 'cheddar', 'coarsely', 'grated', 'salt', 'freshly', 'ground', 'black', 'pepper']",2
2049,"['fresh', 'tomato', 'finely', 'onion', 'finely', 'mild', 'chilli', 'finely', 'bunch', 'coriander', 'finely', 'salt', 'taste', 'lime', 'juice', 'taste', 'water']",2
2050,"['mild', 'chilli', 'finely', 'bunch', 'coriander', 'tomato', 'finely', 'salt', 'taste', 'onion', 'finely', 'lime', 'juice', 'ripe', 'avocado']",2
2051,"['lard', 'plain', 'flour', 'baking', 'powder', 'salt', 'warm', 'water', 'olive', 'oil', 'onion', 'finely', 'garlic', 'clove', 'crushed', 'sized', 'tomato', 'diced', 'ground', 'cumin', 'red', 'chilli', 'finely', 'x', 'tin', 'red', 'kidney', 'bean', 'drained', 'fresh', 'coriander', 'finely', 'cheddar', 'grated', 'salt', 'freshly', 'ground', 'black', 'pepper', 'corn', 'cob', 'onion', 'finely', 'lime', 'juice', 'garlic', 'clove', 'crushed', 'fresh', 'jalape', 'chilli', 'finely', 'flat', 'parsley', 'finely', 'fresh', 'oregano', 'finely']",2
2052,"['dried', 'black', 'bean', 'pinto', 'bean', 'litre', 'pint', 'water', 'olive', 'oil', 'knob', 'butter', 'onion', 'smoked', 'streaky', 'bacon', 'finely']",2
2053,"['cherry', 'tomato', 'halved', 'red', 'onion', 'red', 'chilli', 'jalape', 'chilli', 'garlic', 'clove', 'white', 'wine', 'vinegar', 'salt', 'freshly', 'ground', 'black', 'pepper', 'aubergine', 'stem', 'removed', 'cut', 'finger', 'shape', 'extra', 'virgin', 'olive', 'oil', 'salt', 'black', 'pepper', 'garlic', 'clove', 'roughly', 'fresh', 'thyme', 'sprig', 'blanched', 'hazelnut', 'unsalted', 'butter', 'halloumi', 'cheese', 'cut', 'slice', 'natural', 'yoghurt', 'pinch', 'sumac', 'zatar', 'corn', 'tortilla', 'fresh', 'flat', 'leaf', 'parsley', 'leaf', 'lime', 'cut', 'wedge']",2
2054,"['tomato', 'deseeded', 'red', 'onion', 'peeled', 'finely', 'spring', 'onion', 'trimmed', 'sliced', 'finely', 'jalapeno', 'chilli', 'de', 'veined', 'de', 'seeded', 'finely', 'fresh', 'ripe', 'fruit', 'melon', 'mango', 'papaya', 'pineapple', 'peach', 'bunch', 'fresh', 'coriander', 'roughly', 'lemon', 'zest', 'juice', 'lime']",2
2055,"['olive', 'oil', 'onion', 'sliced', 'clove', 'garlic', 'dried', 'epazote', 'oregano', 'habanero', 'chilli', 'stem', 'seed', 'removed', 'roughly', 'tomato', 'passata', 'sardine', 'olive', 'oil', 'drained', 'corn', 'oil', 'deep', 'frying', 'corn', 'tortilla', 'tortilla', 'salt', 'freshly', 'ground', 'pepper', 'avocado', 'stone', 'skin', 'removed', 'serve', 'black', 'bean', 'rinsed', 'onion', 'finely', 'garlic', 'clove', 'finely', 'bay', 'leaf', 'dried', 'epazote', 'oregano', 'lard', 'green', 'jalapeno', 'serrano', 'chilli', 'finely', 'salt']",2
2056,"['fresh', 'sea', 'bass', 'fillet', 'fresh', 'salmon', 'fillet', 'lime', 'juice', 'grapefruit', 'juice', 'segment', 'orange', 'juice', 'bird', 'eye', 'chilli', 'spring', 'onion', 'finely', 'garlic', 'clove', 'crushed', 'salt', 'freshly', 'ground', 'black', 'pepper', 'fresh', 'mint', 'slice', 'french', 'toast']",2
2057,"['cooked', 'chicken', 'shredded', 'coriander', 'seed', 'cumin', 'seed', 'drained', 'tinned', 'red', 'kidney', 'bean', 'rinsed', 'spring', 'onion', 'tin', 'sweetcorn', 'drained', 'chipotle', 'paste', 'flour', 'tortilla', 'olive', 'oil', 'spray', 'little', 'olive', 'oil', 'reduced', 'fat', 'mozzarella', 'grated', 'reduced', 'fat', 'cheddar', 'grated', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper', 'little', 'gem', 'lettuce', 'leaf', 'separated', 'halved', 'rocket', 'leaf', 'cherry', 'tomato', 'halved', 'lime', 'juice', 'extra', 'virgin', 'olive', 'oil', 'light', 'soured', 'cream', 'coriander', 'leaf', 'fresh', 'green', 'jalape', 'sliced', 'optional', 'pickled', 'jalape', 'sliced', 'optional']",2
2058,"['vegetable', 'oil', 'spring', 'onion', 'finely', 'sliced', 'red', 'pepper', 'seed', 'removed', 'finely', 'sliced', 'ground', 'cumin', 'smoked', 'paprika', 'leftover', 'roast', 'chicken', 'breast', 'meat', 'possible', 'wholemeal', 'wrap', 'roughly', 'fresh', 'coriander', 'lime', 'halved', 'reduced', 'fat', 'soured', 'cream', 'salt', 'freshly', 'ground', 'black', 'pepper']",2
2059,"['x', 'cinnamon', 'stick', 'broken', 'piece', 'clove', 'cumin', 'seed', 'star', 'anise', 'bay', 'leaf', 'sliced', 'bunch', 'fresh', 'rosemary', 'leaf', 'picked', 'x', 'mutton', 'leg', 'carrot', 'roughly', 'onion', 'roughly', 'garlic', 'clove', 'crushed', 'ancho', 'chilli', 'available', 'online', 'specialist', 'de', 'seeded', 'torn', 'piece', 'chipotle', 'chilli', 'de', 'seeded', 'torn', 'piece', 'red', 'wine', 'redcurrant', 'jelly', 'butternut', 'squash', 'peeled', 'trimmed', 'seed', 'removed', 'cut', 'wedge', 'olive', 'oil', 'head', 'chard', 'root', 'trimmed', 'leaf', 'roughly', 'salt', 'freshly', 'ground', 'black', 'pepper']",2
2060,"['x', 'black', 'bean', 'drained', 'rinsed', 'ground', 'cumin', 'dried', 'oregano', 'dried', 'chilli', 'flake', 'spring', 'onion', 'trimmed', 'sliced', 'red', 'pepper', 'cheddar', 'grated', 'salt', 'freshly', 'ground', 'black', 'pepper', 'x', 'flour', 'tortilla', 'garlic', 'clove', 'peeled', 'cut', 'half', 'vegetable', 'oil', 'handful', 'fresh', 'coriander', 'leaf', 'washed', 'plus', 'extra', 'serve', 'ripe', 'avocado', 'peeled', 'stone', 'removed', 'plus', 'extra', 'serve', 'fresh', 'lime', 'juice', 'plus', 'extra', 'lime', 'wedge', 'serve', 'pinch', 'salt', 'pumpkin', 'seed', 'shell', 'removed', 'plus', 'extra', 'serve']",2
2061,"['chilli', 'oil', 'hot', 'chilli', 'powder', 'paprika', 'pinch', 'sugar', 'zest', 'juice', 'lime', 'chicken', 'breast', 'tomato', 'deseeded', 'finely', 'diced', 'red', 'chilli', 'finely', 'juice', 'lime', 'red', 'onion', 'finely', 'ripe', 'avocado', 'stoned', 'peeled', 'finely', 'diced', 'olive', 'oil', 'freshly', 'roughly', 'coriander', 'salt', 'pepper', 'floured', 'tortilla', 'warmed', 'iceberg', 'lettuce', 'shredded', 'pt', 'soured', 'cream', 'bamboo', 'skewer', 'soaked', 'water', 'overnight']",2
2062,"['drizzle', 'olive', 'oil', 'onion', 'finely', 'garlic', 'clove', 'finely', 'bay', 'leaf', 'sprig', 'fresh', 'rosemary', 'leaf', 'finely', 'ground', 'cumin', 'red', 'chilli', 'optional', 'chilli', 'powder', 'taste', 'lean', 'beef', 'mince', 'x', 'tin', 'tomato', 'clear', 'honey', 'red', 'wine', 'beef', 'stock', 'boiled', 'long', 'grain', 'rice', 'serve', 'salt', 'freshly', 'ground', 'black', 'pepper', 'ripe', 'avocado', 'skin', 'stone', 'removed', 'finely', 'diced', 'red', 'onion', 'finely', 'diced', 'cucumber', 'finely', 'diced', 'lemon', 'juice', 'handful', 'roughly', 'fresh', 'coriander', 'leaf', 'optional', 'plus', 'extra', 'serve']",2
2063,"['onion', 'garlic', 'clove', 'carrot', 'carrot', 'sweet', 'potato', 'red', 'pepper', 'vegetable', 'stock', 'cube', 'x', 'red', 'kidney', 'bean', 'vegetable', 'oil', 'chilli', 'powder', 'ground', 'cumin', 'optional', 'dried', 'oregano', 'optional', 'x', 'tomato', 'ground', 'black', 'pepper', 'optional']",2
2064,"['kale', 'leaf', 'finely', 'onion', 'finely', 'green', 'pepper', 'finely', 'red', 'pepper', 'finely', 'bird', 'eye', 'chilli', 'finely', 'courgette', 'finely', 'garlic', 'clove', 'finely', 'tomato', 'passata', 'olive', 'oil', 'knob', 'butter', 'free', 'range', 'egg', 'salt', 'freshly', 'ground', 'black', 'pepper', 'handful', 'fresh', 'coriander', 'leaf', 'soft', 'flour', 'corn', 'tortilla', 'warmed', 'oven', 'hot', 'chilli', 'sauce']",2
